Name,Hash_Key,Offcd ,Wk_S,Wk_E,Jbt
曾绍山,42b8fb47d23d6d3b6a043798dc9c0c6f4f96d109,0000000209,1983.00,,中华人民共和国全国人民代表大会常务委员会委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,2012.12,  ,逝世，享年102岁
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1928.00,  ,参加信丰县农民起义
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1930.00,  ,加入江西信丰游击队，任小队长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1930.08,  ,参加中国工农红军第二十二军六十四师，历任通讯班副班长、青年学校学员、宣传队分队长、中队长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1932.00,  ,入瑞金红军学校学习，同年秋起任红十二军三十六师一○八团二连政治委员学习
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1933.00,  ,起任红十二军三十六师一○七团代政治委员、一○九团政治委员，红一军团第二师六团、五团俱乐部主任
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1934.00,  ,秋起任第二师政治训练队队长兼政治指导员、第二师司令部通信主任
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.00,  ,夏起为红军大学一期二科一队学员大学
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.00,  ,冬起任红一军团司令部侦察参谋
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1936.00,  ,夏起任军委警卫第三团政治委员、红一军团第二师政治部组织科科长、第二师第四团政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1938.00,  ,起任一一五师三四四旅六八九团政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1939.00,  ,冬起任鲁西军区政治部主任
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1940.00,  ,冬起兼任运河支队政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1941.00,  ,起任三四三旅政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1942.00,  ,冬起任冀鲁豫军区第二军分区司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1944.10,1945.10,任晋冀鲁豫军区第八军分区司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1945.10,  ,任冀鲁豫军区副司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1945.00,  ,冬起任晋冀鲁豫军区第一纵队副司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1946.00,  ,秋起任冀察军区副司令员、冀热察军区司令员，晋察冀野战军第四纵队副司令员、司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1947.06,  ,任晋察冀野战军第四纵队司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1949.04,  ,任中国人民解放军第十九兵团第六十四军军长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1951.00,1955.00,任中国人民志愿军第十九兵团第六十四军军长，志愿军第十九兵团副司令员兼参谋长，率部参加了抗美援朝战争第五次战役、积极防御作战和反击马良山、高旺山等战斗
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1955.00,1957.07,在解放军军事学院战役系学习
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1958.01,1959.10,任沈阳军区参谋长、军区党委常委
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1959.10,1967.07,任沈阳军区副司令员兼参谋长（至1960年5月），其间：1960年3月起任军区党委副书记、第四书记
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1966.01,1967.08,任中共中央东北局委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1967.07,1973.12,任武汉军区司令员，历任军区临时党委书记、党委第一书记、书记
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1968.02,1973.12,任湖北省革委会主任，其间：1970年3月至1971年3月任省革委会党的核心小组组长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1971.03,1973.12,任中共湖北省委第一书记
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1973.12,1980.01,任济南军区司令员、军区党委第一书记（1974年起）
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1969.04,1982.09,任中共中央军委委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1980.01,1982.08,任南京军区顾问
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1955.09,  ,被授予中将军衔，获二级八一勋章、一级独立自由勋章、一级解放勋章
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1988.00,  ,荣获一级红星功勋荣誉章
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,2012.12,  ,上午9时20分，曾思玉同志病逝于辽宁省大连市，享年102岁
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1927.02,  ,参加本区农民的请愿斗争
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1928.03,  ,参加本县农民暴动
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1929.00,  ,参加乡和县苏维埃赤卫军
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1930.08,  ,参加中国工农红军
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1931.11,  ,转中国共产党
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1933.00,  ,进红军大学第四期上千队学习，同年夏任红36师第107团代理政治委员，同年秋任第109团政治委员大学
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1934.00,  ,夏任红1军第2师第5团俱乐部主任，8月任第2师司令部通信主任
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.00,  ,冬任军委警卫第3团、第1团政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1938.00,  ,冬任第344旅第689团政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1939.00,  ,冬任鲁西军区政治部主任
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1940.00,  ,夏任鲁西军区运河支队政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1941.07,  ,任第115师教3旅政治委员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1942.00,  ,任冀鲁豫军区第8分区（后改2分区）司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1946.00,  ,任冀热察军区司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1947.00,  ,任晋察冀军区第4纵队副司令员、司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1949.00,  ,任第64军军长，率部参加了邯郸、保南、保北、正大、大清河北、青沧、清风店、石家庄战役，进军察南，转战冀东，后参加平津、太原、宁夏等战役
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1951.00,  ,率部参加抗美援朝战争
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1952.00,  ,任中国人民志愿军第19兵团副司令员兼参谋长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1954.00,  ,入南京军事学院战役系学习学院
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1955.00,  ,被授予中将军衔
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1957.00,  ,任沈阳军区参谋长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1959.00,  ,任沈阳军区副司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1967.00,  ,历任武汉军区司令员、湖北省委第一书记、湖北省革命委员会主任、长江葛洲坝工程第一任指挥长
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1973.00,  ,任济南军区司令员
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1980.00,  ,任南京军区顾问
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1983.00,  ,离职休养
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,2012.12,  ,病逝于辽宁大连，享年102岁
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1934.12,  ,中央红军兵分三路，向乌江飞速逼近
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.01,  ,拂晓，刘伯承总参谋长来到江边，指示要尽快渡江，否则全军只有背水一战，情况会更加险恶
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.09,  ,上午，张国焘给右路军政委陈昌浩发了一份密电
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1935.09,  ,红军就要进入哈达铺前夕，红一军团二师直属侦察连奉命先期进入哈达铺侦察敌情，为红军大部队开路
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1942.09,  ,曾思玉仅带领两个步兵连、两个班长训练队和一个排，总共不足300人的兵力，从鲁西鄄城县北部的大石庄，前往郓城县北的李楼村，准备到那里召开一个会议
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1947.10,  ,曾思玉在清风店战役结束将缴获的敌石家庄城防绝密部署图亲手交给聂荣臻司令员，为城市攻坚战提供了可靠的情报，更加坚定了我军迅速解放石家庄的信心
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1948.12,  ,夜，兵团司令杨得志宣布总攻开始，解放军的炮火一撞新保安城墙，傅部35军的官兵就叫了起来：不得了啦！共军有了现代化武器了！确实，这次解放军的炮声很厉害，与往常有点不一样
曾思玉,f605b424f80556eccf70875c8427a96913ab94d2,0000000212,1996.11,  ,曾思玉回家乡信丰县考察，并向信丰中学赠送了《回忆录》
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1904.00,1968.00,曾名曾勉，革命家、政治家，先后任晋冀鲁豫野战军副参谋长、山东野战军第7师政治委员，中共中央华东局国民党统治区工作部部长，第二野战军副参谋长兼豫西军区司令员
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1904.00,1968.00,曾名曾勉，中共著名军事家曾中生（原名曾钟圣）之弟
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1904.10,  ,出生在湖南兴宁(今资兴)州门司镇一户书香人家
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1920.00,  ,考入湖南省立第三师范学校，1922年参加中国社会主义青年团师范
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1924.00,  ,考入黄埔军校，参加过北伐战争，后赴苏联学习学习
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1927.00,  ,转入中国共产党
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1943.00,  ,延安整风运动，和康生、许建国三人组成中央保卫委员会，任委员
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1978.00,  ,中共中央为其恢复名誉
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1904.10,  ,出生于兴宁县州门司牵牛拗村一乡绅家庭
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1920.00,  ,秋考入湖南省立第三师范学校师范
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1922.00,  ,加入中国社会主义青年团
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1924.00,  ,考入黄埔军校，曾就读于中国国民党政治讲习班，加入改组后的国民党考入
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1926.07,  ,随军北伐，先后任国民革命军第八军团指导员、汉口教导团军事队队长等职
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1927.00,  ,大革命失败后加入中国共产党，被派往国民党军队任职，从事中共兵运工作
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1930.00,  ,调汉口中共中央长江局军委任秘书长
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1931.00,  ,"冬进入江西中央苏区,任红军总司令部侦察科长"
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1932.00,  ,参与创建中共中央军委二局(情报局)，任局长
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1933.08,  ,中央军委授予二等红星奖章
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1940.00,  ,"任新四军第七师政委(师长未到职),后又兼任中共皖江区党委书记,负责筹建新四军第七师"
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1949.03,  ,任中共皖北区委书记兼第三野战军皖北军区司令员、政委
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1956.00,  ,在中共八大上当选为中央委员
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1960.10,  ,又兼任中共中央华东局第二书记、中共山东省委第一书记、济南军区政治委员等职
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1962.00,  ,七千人大会上，刘少奇曾说过曾希圣应该开除党籍
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1961.12,  ,毛泽东到苏州视察，他打电话叫来曾希圣，明确地对他说：“生产已经恢复，是否把这个办法(指责任田)变回来?”曾希圣不解其意，恳求道，群众刚刚尝着甜头，再让群众搞一段时间?毛泽东沉默不语，但没有表示反对
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1962.02,  ,中共中央召开扩大的工作会议(即所谓七千人会议)，会议期间着重批评曾希圣领导的安徽省在三年自然灾害时，饿死人甚多，同时批评曾希圣搞的责任制是“单干”，是复辟资本主义，犯了“方向性”的错误
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1965.00,  ,曾希圣调成都任中共中央西南局书记处书记
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1968.07,  ,在北京病逝，终年64岁
曾希圣,310e14a1af79c840c04677271d366a71c9138f8b,0000000217,1978.07,  ,中共中央为他平反昭雪
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1980.00,1984.00,任化学工业部第四化工建设公司总工程师、经理、岳阳市市长、中共岳阳市委副书记、湖南省对外经济委员会主任
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1984.00,1987.00,"任中共湖南省委常委、副省长,是湖南省首届国土经济研究会理事长"
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1987.00,1989.00,在中共十三大上当选为中央候补委员
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1989.00,1992.00,任湖南省委副书记、省政府代省长、省长
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1992.00,1993.00,在中共十四大上当选为中央委员
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1993.00,1995.02,再次当选为湖南省省长
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1995.02,1997.00,任国内贸易部部长
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1997.00,1998.03,在中共十五大上当选为中央委员
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1998.03,1998.05,任国家经济贸易委员会副主任、党组副书记
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,1998.05,1999.12,兼任全国人大澳门特别行政区筹委会委员
陈邦柱,00d14d266dd551e7c43b3225fc2e0bcf2c9b1be6,0000000254,2000.03,  ,在全国政协九届三次大会上当选为全国政协常委
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1983.00,1986.00,任中共甘肃省委副书记、甘肃省省长
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1986.00,1993.00,任中共福建省委书记、省军区党委第一书记
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1988.01,1993.01,福建省政协六届一次会议上当选福建省六届政协主席?
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1993.01,1993.00,福建省第八届人民代表大会第一次会议选举陈光毅为福建省人大常委会主任
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1993.00,1998.06,任中国民用航空总局局长
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1994.05,1998.03,任南京航空航天大学民航学院名誉董事长
陈光毅,3c81c1c2be93277cf8e83bb9b71177c0203abc79,0000000329,1998.03,2003.03,当选第九届全国人民代表大会财经委员会主任委员
